,rating,title,review,date,isEdited,userName,developerResponse,Company_name
1387,5,Best deals period,Thanks to Burger King for always having the best deals that will save you a couple of dollars that comes in handy especially during these difficult  times thanks.,2021-06-16 05:40:45,False,eddiethamonster,,Burger King
1388,3,Menu? Really$,"Ok, so I’m going to church at 10 am. I want to see the all day menu to determine what I want for lunch to order ahead for pickup. The app will not allow me to even SEE that menu, but only allows me to see the breakfast menu. If I click on the all day menu I get a response that it is still breakfast time.",2022-09-18 13:15:15,False,TheGuitarMedic,,Burger King
1389,1,APP NEVER WORKS,"This app actually functions properly 10% of the time. I will waste time filling the cart for a family of five...then be told at checkout “restaurant unavailable” and be kicked back to the main menu. This issue has NOTHING to do with the location selected, as I’ve tried SEVERAL. Even out of state locations, just to test the issue. BK had lost a LOT of my larger family’s business due to this crappy mobile app.",2022-07-29 22:44:55,False,EastCoastAndy,,Burger King
1390,1,App is completely useless after updates,"After recent update they constantly say restaurant is out of something and you can order that same item at the drive thru.  You try to write them and let them know, the app wont allow you enter email field and other areas to type.  

I was utilizing BK since the McD’s next door is being remodeled but not with this app amdthe unusually long wait times.",2022-04-25 12:19:24,False,Beamer1972,"{'id': 29410767, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2022-04-26T18:01:07Z'}",Burger King
1391,1,Worst Fast Food App,"Choose your location. Get your entire order in with special changes and all. Go to check out. “Sorry your location isn’t available”! This has happened time and time again! I’m done! This was for pick up, not delivery. Why don’t you tell people this when they choose the location NOT after their whole order is in and then poof it’s gone on top of that. Done. Bye.",2021-09-03 01:10:01,False,Bridebeliever,"{'id': 24902909, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-09-04T07:00:11Z'}",Burger King
1392,2,Various problems with the app,"The interface itself is slow. When you tap, there can be a significant delay. There are lots of strange quirks with large orders and customization of items. I’ve added an item late in a large order that forces me to clear my cart and start over. Overall, I’ve found the app pretty frustrating.",2021-08-22 03:16:40,False,a_UXer,"{'id': 24655688, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-08-23T06:39:36Z'}",Burger King
1393,2,Unhappy customer,Stores are very poorly run. Many times you go into the store the person working the register doesn’t know how to ring up a promotion in the app. I’ve been turned away twice because they didn’t know what they were doing. And the app is in print and also a picture. Maybe you should consider working on that,2021-07-12 16:35:16,True,truth through knowledge,"{'id': 23831836, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-07-13T22:29:52Z'}",Burger King
1394,3,MORE IMPOSSIBLE WHOPPER OFFERS,"It’s a good app, but I wish there were more special offers for the Impossible Whopper because that’s about the only thing I can get. Even if you could apply the Whopper offers and have the option to customize with a different patty for a small up-charge, I would be happy with that!",2021-07-03 19:05:23,False,Sof10,,Burger King
1395,5,Awesome,I’ve been staying in a motel connected to a hospital in order to see my husband in the Critical Care Unit. Burger King has been a cheap way to get delicious fresh warm food to me and my children’s stomach. Thank you so much. Excellent prices and service!,2021-04-06 14:49:58,False,BeccaJaneG83,,Burger King
1396,1,Horrible app,Your app is so bad it tells me the restaurant is unavailable when i added a pie to the order. I ordered the family bundle which doesn’t show me the fries and pies…. So hopefully i didn’t just waste extra money for your horrible app. And you can’t even add sauces…. Allowing me 3 sauces for 20 nuggets and can’t get any more for the 4 sandwiches and 2 orders of fries that might not come with the bundle…… please fix this and you might get more orders,2021-06-05 20:27:03,False,Jskebdowndb,"{'id': 23225163, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-06-07T02:50:19Z'}",Burger King
1397,3,Why only two Coke options?,"So, the restaurant actually offers Coke Zero, and other options. But, the App only lets me select Coke or Diet Coke...kinda lame, if you ask me. Would it REALLY be that difficult to include the other options? (Yes, I know that not ALL locations offer Coke Zero...but, still can’t be that difficult to update the app accordingly).",2021-05-10 19:10:21,False,THX 138,,Burger King
1398,5,Best Fast Food App Period,Title says it all. Better deals than any other fast food app out there that I’ve tried. Wish they had some kind of loyalty rewards program but I’ll live without it.,2021-03-03 00:41:53,False,noodles@917,,Burger King
1399,4,Menu,The app is pretty nice and easy to order but I wish you could edit a item in checkout instead of deleting the item and starting all over to add to cart. Other then that love the deals that are app exclusive only!,2021-03-02 03:15:35,False,pargshan09,,Burger King
1400,5,Burger King,"Dear Burger King thanks for all the good work  you put into the food and thanks to all the workers that is kind and caring thanks for everything you ladies and gentlemen for all the hard work you guys do for everyone 

                             Thank you 
           Sincerely Jose Lopez",2020-12-11 20:51:24,False,Brenda Lamarche,,Burger King
